,0,1,2
106,34.901814,19.39327,12.939969
107,21.848015,20.164537,-17.043703
108,17.199883,-7.895178,-31.126112
109,7.403007,31.750193,3.408731
110,26.964308,29.726627,6.896794
111,27.00912,20.699003,17.041775
112,28.565392,-15.637123,8.298991
113,20.819351,17.450636,14.802054
114,15.341935,-14.102299,-21.623922
115,25.146587,18.836035,1.8679122
116,15.380763,20.249487,10.632819
117,19.338388,-11.147438,-24.70629
118,32.856586,13.955834,-10.573606
119,28.170168,18.8309,-9.626823
120,40.464176,3.3127017,-9.307465
121,26.579393,-5.4607344,-0.24487942
122,14.419988,-17.401192,-18.01139
123,28.713093,24.563507,0.27733138
124,25.530844,27.583822,7.752845
125,12.082941,13.810631,-25.000237
126,27.992868,23.569662,3.9756644
127,16.037653,19.283693,24.121851
128,25.109076,4.008802,20.591204
129,35.20403,-8.932231,13.3062525
130,36.04192,-12.782081,-16.556858
131,6.09239,-12.279461,-18.749876
132,28.717289,29.383432,2.7204523
133,25.066399,5.361674,21.35247
134,24.729317,27.338726,0.008521308
135,15.131512,-2.126581,-20.951967
136,15.011515,-17.166626,-21.23157
137,8.303684,28.52372,6.4156647
138,29.149794,25.572262,13.617751
139,8.270402,8.432534,15.371217
140,29.089533,30.341145,5.983371
141,29.053684,19.88811,9.180721
142,37.04143,12.514278,-8.23277
143,27.349646,2.7339616,-15.334126
144,31.21752,15.937284,14.144269
145,37.13943,0.71691704,10.84999
146,4.8879128,-6.6946607,-23.293928
147,19.212412,32.260944,9.719662
148,26.8283,25.169416,12.529743
149,11.113976,-8.931157,-28.594215
150,28.885918,30.677942,7.0030622
151,4.7611675,-12.480483,-16.606325
152,7.237164,13.840538,7.416798
153,27.813072,20.585024,-8.714483
154,16.024029,-12.454723,-26.272312
155,27.506184,28.106024,15.725449
156,20.00334,-13.680582,-25.20907
157,41.03783,2.8713975,1.0805433
158,34.570522,2.212501,-19.410183
159,16.802042,-9.513714,-27.976233
160,30.23448,0.41895476,-16.89674
161,33.439606,-2.77807,-14.7209635
162,13.635311,-9.752238,-28.206999
163,14.257415,27.666212,-5.930645
164,18.932632,0.33984035,-21.319983
165,7.6914,31.738462,6.320813
166,22.051064,13.111029,-24.477455
167,24.070505,7.2802744,-2.135653
168,9.989627,-9.054057,-27.045712
169,35.564976,-8.653117,13.212587
170,1.9837356,30.932316,10.337426
171,17.779238,-12.777603,-27.586157
172,24.668825,-5.747288,4.2725444
173,18.734169,-10.278069,-15.438333
174,21.330387,7.4063993,18.509632
175,35.047733,2.4551005,11.52312
176,30.519445,20.740696,3.8237288
177,17.399782,-10.257246,-26.378803
178,29.54355,1.2734125,18.727505
179,27.24637,-5.048577,-1.955049
180,27.055525,24.728117,14.964013
181,16.596926,-4.308108,-31.634796
182,5.4294043,5.814846,-32.01568
183,17.214134,-5.903644,-23.728577
184,10.38782,-15.621157,-24.987886
185,9.633044,-5.146732,-33.676605
186,35.298088,-8.845656,13.296536
187,23.859848,-11.80564,7.1888447
188,28.286467,7.493972,-24.09073
189,23.72344,27.07418,4.3120155
190,17.787157,24.536043,21.114004
191,15.56635,-4.71163,-32.303333
192,16.085316,28.409609,-0.48481202
193,19.45726,21.411716,17.514187
194,6.4062223,-4.799122,-25.313692
195,31.23398,24.135265,13.409213
196,26.074902,11.612641,21.835583
197,11.184706,20.00856,-15.299336
198,3.87125,-11.47623,-25.930391
199,30.035902,2.7028193,-3.6127512
200,26.984978,24.735493,14.779256
201,32.17594,22.822079,15.274252
202,31.856953,28.123522,6.6054087
203,26.97218,-2.9641118,12.569623
204,30.687208,14.693386,16.248697
205,26.438221,19.785938,-12.701905
206,21.5447,25.86367,16.037962
207,27.379993,6.7303615,-27.109709
208,16.978178,-1.4018501,-24.305387
209,37.40131,15.407688,-2.6952095
210,21.408745,14.186171,-14.628374
211,39.799744,0.5185995,0.764031
212,25.403465,18.941212,-11.986597
213,23.290499,-12.764612,6.130232
214,27.313284,19.227123,-11.079926
215,33.51192,28.049091,11.571624
216,35.39846,-8.7660055,13.276697
217,30.590761,8.186934,1.9046261
218,42.702297,2.1696746,-3.1531665
219,36.120636,-0.33214325,-5.541307
220,27.144041,21.943949,5.0527587
221,12.1983385,-5.776439,-32.110504
222,30.627756,12.103842,16.008682
223,24.042263,-13.648081,7.563107
224,16.078499,26.036276,16.780106
225,7.809283,10.058922,-6.50291
226,21.945927,20.385445,7.129659
227,18.082289,16.687761,4.8947034
228,15.460267,-4.076176,-30.971867
229,15.906817,25.079882,18.01271
230,30.354813,20.58527,2.5788825
231,30.819649,27.56005,3.4104486
232,31.31188,-7.307314,9.308921
233,26.413116,19.181892,14.686283
234,28.580755,17.389011,-11.820481
235,32.015224,22.874346,15.296998
236,34.336494,21.657686,2.6208363
237,4.556323,-15.581895,-26.643673
238,15.227893,14.22661,16.511393
239,23.464962,-8.711891,-25.03031
240,18.169722,-13.418319,-23.360424
241,24.958237,24.121998,18.379896
242,13.573047,16.211296,-17.079283
243,7.3973484,-17.73362,-21.95994
244,35.9563,-8.168764,13.320921
245,30.180264,-15.434012,6.4741073
246,14.902412,15.670317,24.820915
247,19.047594,-1.8002537,-20.653694
248,38.488102,12.177314,-3.681216
249,13.174379,-17.007362,-19.322193
250,7.3629947,-13.593814,-22.482334
251,40.551952,8.311857,-12.280478
252,23.0296,10.137988,6.4127126
253,30.590378,2.3698454,-14.140804
254,36.582806,0.16420081,0.79996854
255,19.0654,29.697126,13.149587
256,27.8406,20.639122,-8.852196
257,22.012182,31.214298,5.6014833
258,32.544014,-9.66022,-4.077184
259,17.803263,19.523666,12.145968
260,28.287384,12.516751,10.4012985
261,16.331198,26.823444,18.780174
262,30.579218,20.79816,3.8547308
263,10.310194,-3.255699,-30.464186
264,15.476188,-3.06457,-21.208714
265,10.34417,-18.535496,-21.232428
266,1.625073,23.158054,19.626001
267,7.26138,-9.836441,-23.042677
268,37.668816,-18.1554,-13.336302
269,20.528227,20.575605,9.17685
270,8.468575,-18.489145,-18.626762
271,30.802141,-5.0963054,1.2203116
272,23.697493,24.257387,-2.3945549
273,35.59317,-8.623285,13.216168
274,17.90175,21.320814,-9.851976
275,19.164558,10.910237,-20.036097
276,26.987946,3.9603817,-5.5727043
277,20.49902,19.143547,17.471155
278,30.394758,23.745602,2.2105315
279,33.815342,1.3723124,4.898523
280,26.691053,7.0356073,-16.813877
281,36.33429,16.316914,-1.9056666
282,9.723253,17.11916,9.271009
283,28.639828,16.587606,17.281824
284,31.478062,0.7062098,5.4717026
285,27.28406,-1.4574431,15.886173
286,30.687372,21.876778,0.2842329
287,9.842064,30.789753,3.4506614
288,21.372139,22.536812,16.966856
289,14.594785,12.522311,13.325768
290,23.226229,5.997556,-29.164461
291,24.43539,7.359274,-22.480036
292,7.294361,-1.3464801,-23.103016
293,32.919296,-10.844477,15.638496
294,25.69226,18.695917,-5.3240237
295,36.044502,-14.0387,-16.792847
296,21.374338,-0.6475924,-18.79834
297,23.078274,6.0562644,-28.510588
298,30.168865,-3.8767786,-8.659594
299,15.856552,27.073324,0.052879233
300,9.74464,8.222236,-9.72553
301,12.1281595,15.693373,8.097402
302,17.09019,-2.6746047,-19.071466
303,23.641611,18.311436,9.774556
304,22.768711,-13.302484,0.85424906
305,24.782108,-5.740084,4.0934525
306,22.688246,-2.6899972,-11.2137785
307,10.88564,-13.993472,-22.950123
308,18.405264,19.337172,20.082079
309,31.857988,21.650858,5.101038
310,17.503553,-1.0571713,-21.75664
311,40.06044,0.063734606,-4.3800917
312,2.2396393,30.361462,3.6979535
313,21.102531,-2.9617684,-29.947922
314,24.372461,26.182215,-1.9943908
315,34.294926,15.117898,-8.665678
316,20.925016,25.62871,21.422413
317,38.137676,7.5261197,4.292618
318,14.364029,20.271029,10.615346
319,24.245182,6.7510853,-22.548077
320,14.209714,-17.208696,-19.468075
321,25.359106,-3.2060158,-29.53249
322,13.844103,14.004886,5.3484936
323,16.323132,-7.113187,-27.243889
324,9.655491,29.394005,5.0925913
325,29.42436,1.18954,18.658072
326,29.813133,19.99919,9.274826
327,30.86933,-11.344922,6.415409
328,23.208605,30.89509,7.959
329,24.35912,-3.5232346,-24.18994
330,16.295965,23.419046,-4.4191513
331,17.224604,23.60921,17.560154
332,35.79978,21.11321,11.568671
333,35.896294,12.493757,-1.6266541
334,30.646635,14.752736,16.213076
335,29.23024,26.282026,13.486336
336,39.250214,-0.49503276,7.3591704
337,37.550014,9.8526945,8.985007
338,18.368395,17.75763,13.351634
339,23.050749,-6.318463,-9.2041025
340,31.869339,5.269962,5.220355
341,16.033558,17.015503,6.4511094
342,26.772371,-14.852663,10.42054
343,24.789202,20.22653,-9.824378
344,6.792335,20.427706,7.6212516
345,-0.15810293,-3.8668158,-20.385185
346,30.555948,27.406757,10.285575
347,22.71726,26.893171,-4.5301776
348,26.889486,-4.1124916,12.848807
349,8.553654,36.498966,4.696773
350,8.600599,29.085514,6.593687
351,21.040537,15.843925,18.517504
352,29.882084,22.046347,16.7449
353,19.211693,-0.038631435,-24.379265
354,22.43982,20.086403,16.025507
355,27.664024,13.051782,11.996793
356,36.825146,-7.148821,13.470712
357,3.023381,29.307474,7.8263774
358,17.555836,-14.642648,-24.933908
359,36.019512,-8.102094,13.331307
360,9.456117,-17.34872,-22.418913
361,23.395578,-13.19968,1.4639043
362,19.662334,-1.6870232,-23.52187
363,13.920228,-14.533058,-26.84365
364,27.989653,28.945204,11.287455
365,16.122599,12.894544,-7.269207
366,11.185562,2.4436624,-14.968534
367,25.0587,23.367525,3.2412114
368,33.657753,-2.1479497,-14.940028
369,12.173261,-5.4113398,-26.820822
370,28.112787,-1.0763843,-0.40645388
371,11.040494,-8.166545,-30.067879
372,40.592285,3.4030423,-9.569609
373,15.697475,-3.8072853,-29.555145
374,24.166426,5.2054152,26.696114
375,16.857916,-4.5434546,-24.806316
376,22.630379,28.718317,-4.813907
377,19.62615,0.43398172,-30.45428
378,25.953308,-14.133892,5.764126
379,19.992567,19.095121,13.117563
380,15.047043,-2.114861,-16.195688
381,24.166792,5.2058864,26.696545
382,4.3775606,-15.998223,-26.092806
383,32.61604,14.447106,-13.374927
384,2.100475,21.372047,19.319017
385,23.760687,-11.846582,1.1039855
386,39.845078,-1.7617124,3.5841718
387,35.86691,10.001854,2.9132664
388,21.35072,12.302332,7.7564754
389,35.67432,12.262008,-13.259623
390,31.293222,17.58157,11.191677
391,8.696468,-14.462819,-22.408113
392,24.166689,5.2055144,26.696672
393,24.166443,5.2062435,26.696411
394,20.371145,15.522527,5.114394
395,5.498998,22.280579,9.66686
396,19.899797,-0.19110332,-26.301376
397,11.748702,-7.5620027,-32.490654
398,24.16707,5.2061152,26.6973
399,24.166641,5.2057905,26.696617
400,33.225338,-11.56255,0.204385
401,35.61274,21.211946,11.654146
402,33.344807,10.918384,-6.5045075
403,12.434042,11.735827,-9.9897175
404,28.356323,8.066874,-8.398525
405,37.784847,9.897053,9.110239
406,30.397718,23.822882,2.3225503
407,22.048273,23.430264,-12.699769
408,12.468593,-17.61026,-18.47762
409,9.118547,28.934357,4.409173
410,38.55018,12.801017,-3.754849
411,30.60921,27.573267,10.15803
412,36.28878,-7.783351,13.409586
413,34.05858,19.975117,12.773804
414,22.649284,7.7008104,10.419588
415,6.3709116,-2.4317458,-20.68344
416,25.98866,6.547257,-27.702995
417,33.943413,5.345434,-15.743838
418,10.095271,17.289652,22.380054
419,33.24505,-1.7837406,-5.819764
420,29.648485,-13.387948,7.5227566
421,20.31652,23.792719,18.723919
422,36.82803,12.10415,-4.238056
423,24.166697,5.2060876,26.696215
424,29.972147,-3.1737561,2.1044674
425,19.94094,26.217709,17.56687
426,11.061986,27.826946,16.914701
427,35.001225,-13.27703,-16.556135
428,18.180779,-11.744989,-24.302769
429,34.30141,15.428537,-5.040635
430,24.166374,5.2057467,26.696577
431,35.67397,12.256995,-13.248847
432,7.62729,-6.459107,-23.785713
433,14.668588,31.571623,17.55216
434,28.020737,8.589626,-7.9897575
435,24.16624,5.2057047,26.696835
436,16.088156,28.084915,-0.3043714
437,26.135725,-10.206734,-2.0972023
438,16.746395,-9.446923,-28.084429
439,12.531698,15.587502,4.2659802
440,30.786535,4.952923,-16.062817
441,28.121172,27.55372,10.268381
442,24.166267,5.20585,26.696966
443,24.71032,21.301123,16.553818
444,12.972485,18.13966,-12.110978
445,27.403135,-16.638378,7.9112034
446,28.155687,20.337963,17.388023
447,24.801304,30.613213,6.487755
448,33.283737,15.945655,8.327963
449,9.15003,20.0118,12.050667
450,24.16642,5.2060266,26.696993
451,18.346256,-0.4653211,-19.635529
452,24.047428,-2.2328207,-10.446693
453,22.63157,28.721384,-4.8118086
454,7.7028327,31.330416,6.414712
455,31.464819,20.170332,-2.2311997
456,35.142834,10.038248,-11.868555
457,36.36894,-7.712162,13.393722
458,37.76334,15.406752,-2.8111498
459,9.503105,16.049223,13.115199
460,36.940056,6.117367,11.436999
461,28.442034,20.667206,-1.4091021
462,20.41569,-3.0813472,-13.066848
463,28.408882,-4.8428006,-20.699924
464,15.1827545,12.903751,15.113281
465,10.530579,12.782246,12.292543
466,31.476665,22.137022,-1.66902
467,4.7032604,27.670172,2.0684726
468,30.140781,23.517277,14.336057
469,36.036976,-8.075703,13.349065
470,14.465517,-2.8974447,-31.788582
471,27.56837,25.346613,18.812933
472,31.381813,27.143785,7.9458013
473,18.3691,25.685287,21.127094
474,15.674416,13.921423,20.544916
475,32.455204,9.259858,3.0413039
476,22.667133,12.376151,-11.928743
477,17.715275,22.652971,-4.2901506
478,3.5439131,-13.258755,-23.183977
479,26.214842,-3.4952176,-18.616447
480,18.976118,-9.062441,-20.29226
481,10.737726,-5.1828456,-30.426785
482,38.68312,5.4119687,6.2761874
483,11.880306,-8.711177,-29.16106
484,24.093634,-5.1749315,-21.236486
485,17.250612,-1.2260065,-24.195913
486,33.44892,11.403895,-11.527108
487,36.9115,-6.806213,13.934427
488,33.672733,0.26339287,-2.1709096
489,37.173172,14.979837,5.830351
490,25.286526,20.307608,17.075274
491,11.243573,6.146423,19.965021
492,10.008634,30.783531,3.4260752
493,21.784721,-9.215257,-22.811682
494,24.166658,5.205952,26.69648
495,27.584877,25.35725,18.847363
496,16.733612,-2.7044678,-20.841446
497,28.402462,4.610077,-14.756662
498,18.164295,16.279741,14.926314
499,4.315859,19.225512,8.024624
500,29.24678,-12.890574,6.2358437
501,36.282677,-7.794213,13.407511
502,35.385155,8.122578,-16.88427
503,4.39332,-12.252788,-17.442513
504,10.921159,-5.7048717,-32.394768
505,25.26479,28.40165,2.2355185
506,20.952765,21.277332,-12.900243
507,34.99909,20.240093,7.4886374
508,16.51199,-2.7610364,-24.566402
509,16.141611,-3.962581,-17.545893
510,23.419916,-2.4845726,-22.635303
511,35.212494,1.3791542,7.622604
512,36.710136,15.802032,-2.4084377
513,25.462698,9.337606,-7.9361005
514,12.515656,19.943613,14.175968
515,27.877895,-17.252628,0.99563664
516,35.888756,1.9421487,1.6695014
517,14.357321,12.026472,18.459303
518,8.585026,29.091745,6.5841556
519,36.471344,-7.587738,13.428262
520,1.2491101,1.6732148,-24.306059
521,40.244377,-1.7245557,0.17734726
522,38.699963,-10.34295,-7.2543163
523,7.306694,-18.410664,-22.15525
524,21.056686,23.24973,7.8408246
525,14.011719,12.46639,21.777472
526,8.922246,-7.001307,-22.66936
527,15.145031,15.669632,-17.298532
528,36.627377,4.6827583,-15.040344
529,27.37783,-15.789994,7.152075
530,7.998335,9.2182,-9.176388
531,23.556078,26.987347,1.2598393
532,37.36614,3.8285596,5.4085364
533,21.138863,24.489943,10.206529
534,3.1800275,30.08325,10.954567
535,20.935495,-2.0257936,-21.729513
536,21.290365,-8.302332,-27.269735
537,11.779126,-18.176558,-19.135042
538,15.757439,-4.0538607,-20.99692
539,8.011997,13.66652,-11.775631
540,6.577363,21.909487,6.074495
541,14.089445,-0.7999519,-15.8280735
542,13.389081,6.6003304,21.197351
543,36.206913,-7.877784,13.394931
544,18.979382,0.20338193,-21.485786
545,28.341082,23.406715,20.297052
546,16.55106,29.713375,-1.8691051
547,22.345766,19.161104,-3.954877
548,27.108263,14.042067,-8.228183
549,40.236366,6.7370844,-15.419165
550,25.102013,5.231551,2.2483857
551,18.82089,0.37668172,-22.016905
552,31.199532,25.449417,6.2723875
553,11.5227785,-3.8214784,-25.928799
554,20.736567,22.776865,20.287199
555,11.717819,11.535149,2.8459353
556,29.525688,15.092179,15.127998
557,8.072431,15.121688,14.422247
558,36.6232,-7.408252,13.476273
559,18.281347,25.648434,18.291014
560,26.945745,-5.2491636,-1.2920041
561,14.2170105,-3.633115,-25.420425
562,12.718739,26.36403,-8.27782
563,30.361313,20.588757,2.6116886
564,24.876312,7.6705537,-0.54520017
565,17.823345,24.574297,21.057787
566,27.16426,-4.9835186,-1.950333
567,12.494239,25.007952,18.32098
568,18.337543,25.618855,21.08424
569,11.35595,-5.8442955,-31.213627
570,13.971083,-14.699962,-26.866493
571,13.719842,13.510828,-18.909765
572,8.2194805,-9.942142,-24.893448
573,22.760952,-7.572785,-16.199337
574,8.615325,31.71212,-5.522252
575,40.96268,-3.270497,1.4944407
576,16.015942,-1.4456998,-19.698679
577,24.243017,14.501399,6.6104894
578,18.684053,27.89815,15.110211
579,20.633854,10.339389,16.303247
580,36.488018,-7.5466824,13.471692
581,18.907862,17.298592,22.108913
582,10.569907,-5.839469,-31.05128
583,3.417395,-12.600909,-22.067307
584,19.1626,-10.935011,-20.810217
585,28.576077,17.433214,-11.997693
586,24.43413,-2.6877482,12.602122
587,27.656183,8.556836,18.84132
588,26.075218,11.612728,21.834562
589,20.85783,-1.8031657,-21.094734
590,8.171615,21.371254,-8.37875
591,38.53898,4.6001043,-4.0227
592,30.189945,23.430803,14.316481
593,7.103279,23.774405,1.8894947
594,29.8811,28.180132,9.964288
595,30.618496,-1.1460614,-6.6860223
596,29.144802,25.686563,13.591457
597,35.891457,12.485774,-1.6164762
598,28.160852,20.33701,17.393692
599,15.923848,17.302666,4.4778185
600,23.147703,13.288744,-13.628178
601,27.58352,27.737833,15.666177
602,36.83421,-6.9443107,13.871171
603,23.646544,27.915182,-6.8183894
604,28.444576,14.722646,16.402924
605,30.376379,20.564627,13.975408
606,32.242714,-2.9547281,7.20676
607,31.044819,-4.1589603,-13.582113
608,33.68616,2.9632475,-13.53288
609,33.898945,7.672445,-7.205416
610,30.391674,-13.308938,6.000879
611,22.571064,0.62107354,23.353203
612,31.6646,21.608398,4.965096
613,30.949966,15.477344,13.994554
614,21.027254,16.070421,18.520294
615,29.793737,28.872541,-0.561134
616,16.783665,-6.00368,-26.538189
617,12.629831,12.666547,2.5352914
618,32.554985,12.763209,-8.277065
619,36.858913,4.306663,12.50342
620,32.047955,7.925001,-5.902361
621,16.21766,-5.7407904,-29.980688
622,13.932432,12.94852,-3.2716873
623,35.79858,7.177103,-16.337803
624,30.468723,-3.191881,-6.355177
625,41.053112,2.6129677,0.95134956
626,30.80705,30.087826,8.024669
627,25.667515,6.6185775,-27.94926
628,23.893013,25.50085,12.727681
629,8.088869,-12.354319,-18.477257
630,35.85251,12.49774,4.1340537
631,31.125896,15.554645,13.974909
632,12.411861,20.990685,16.426973
633,21.042332,16.131708,18.545736
634,8.27824,28.416723,6.285275
635,28.274508,22.885607,16.910492
636,33.43842,1.3679557,8.108533
637,4.119614,18.217241,11.652034
638,28.113583,26.36455,3.2262907
639,35.756424,-13.3554,-16.078964
640,7.306948,15.692277,9.827767
641,4.9797997,-1.5283022,-25.008142
642,33.315933,9.559196,-3.6578279
643,3.2488267,29.05235,7.403596
644,20.624756,22.889593,12.540878
645,27.125233,-9.767184,9.504098
646,22.566164,30.279108,5.462161
647,21.164476,17.269445,18.680489
648,18.47327,-4.3998537,-27.719143
649,35.892715,12.487383,-1.6140523
650,22.492458,19.901924,15.993774
651,14.713601,25.45129,17.709747
652,26.41358,-14.687627,6.975779
653,36.698536,4.2820597,-3.9086173
654,34.784702,19.467314,12.884197
655,12.383858,9.281951,-21.137629
656,12.223924,-5.6839437,-30.738457
657,0.6278488,26.441847,14.492107
658,25.7732,-14.048222,5.497054
659,21.686438,12.047886,7.682399
660,26.640215,24.49851,17.873655
661,36.76691,-7.028652,13.878382
662,9.806911,23.227827,3.5783637
663,27.389626,5.3116927,-8.042764
664,41.721535,10.254731,1.0853821
665,33.964195,21.026121,12.435341
666,13.804236,25.080105,19.343227
667,29.782207,-3.1581378,-3.3717341
668,36.649017,4.210156,-3.8743627
669,21.259481,12.6678295,-25.61096
670,19.912498,24.283169,6.8554544
671,5.2150426,23.90563,16.376205
672,31.453857,-4.100623,-4.343167
673,18.500963,-1.6313863,-17.335115
674,18.237297,-2.0060725,-17.194902
675,34.894337,8.146842,-16.457405
676,22.530235,22.936043,-1.0407389
677,7.5870442,-3.335197,-28.298273
678,27.804016,23.408367,4.3755474
679,17.862646,18.08946,-5.208407
680,34.564213,20.529213,-6.9441857
681,36.425644,20.84741,11.234026
682,12.73769,26.392693,-8.300255
683,33.170067,-1.9440234,-2.4001725
684,19.228947,-9.236341,-23.338062
685,36.70091,-7.1994967,13.693557
686,27.906033,-0.44882256,16.399815
687,15.48186,21.841614,2.2886055
688,29.749575,4.847289,-18.684168
689,27.349169,-16.641037,7.911164
690,24.68819,14.036516,-10.1966
691,23.586342,9.397961,-28.233595
692,27.730877,25.750797,10.270083
693,21.094767,21.12579,19.45886
694,9.188732,-11.0604925,-28.03195
695,25.114044,-11.719544,7.004308
696,19.851665,18.472809,-11.822558
697,26.306559,15.677052,-6.949195
698,25.166628,8.461431,-24.600979
699,24.214628,13.943813,-5.801473
700,30.011831,26.59895,16.339098
701,23.502062,12.043575,-15.194935
702,29.75402,4.854459,-18.68499
703,10.331454,22.85423,5.5693316
704,13.096926,25.647787,-8.706443
705,27.359827,-4.6843557,-14.55395
706,18.088665,-1.4753001,-18.46391
707,12.931469,10.353024,-2.629311
708,18.436678,-9.913278,-23.946041
709,29.714735,-3.1883836,2.2525203
710,9.456286,8.5496025,-10.138504
711,7.484158,20.872873,-0.4227657
712,12.014694,-7.846814,-29.431236
713,20.45379,22.918116,-10.939868
714,12.271356,17.711208,19.196507
715,28.333164,-4.038052,-11.269462
716,28.197943,7.496914,-24.07271
717,26.652046,11.343828,-18.605982
718,9.077778,33.646057,-0.06164428
719,23.24341,13.558924,8.1813545
720,29.457123,0.21653035,-10.323473
721,31.631952,16.460213,-8.455137
722,27.14033,13.218572,-0.81066066
723,26.575594,20.173752,-12.9447975
724,19.649511,-1.7894601,-10.732712
725,30.770718,7.456854,13.509339
726,23.691633,27.925442,-6.8270903
727,12.466738,15.795466,15.333266
728,31.965908,22.893166,15.301463
729,25.651043,25.242037,11.055308
730,25.817766,31.140936,7.9839115
731,6.2165875,-11.911773,-16.279648
732,8.631423,12.026467,21.31557
733,29.57174,23.242043,17.451744
734,4.9962697,-24.954618,-20.438114
735,39.644283,0.54861385,0.81686676
736,32.58061,26.872725,7.8990374
737,23.433626,-2.4616008,14.416348
738,6.3378353,-8.058158,-22.876532
739,19.173754,8.690599,-20.19821
740,17.280846,19.43152,14.367794
741,26.401533,-1.4078736,-14.525951
742,20.495176,9.527249,-12.345944
743,29.339752,1.1290497,18.60869
744,7.729074,5.6214437,-18.297003
745,36.462643,3.204192,1.3759798
746,17.735018,28.748354,14.294757
747,25.108349,15.087943,6.1221023
748,22.075825,21.036419,18.920023
749,30.50035,23.931273,16.356989
750,31.843063,15.748544,-10.829144
751,26.596235,12.086306,-16.535284
752,21.633068,14.5023775,-16.163488
753,32.378212,-0.34225285,-8.87134
754,32.384945,11.346786,1.7923588
755,37.8901,8.372629,6.9139524
756,20.753006,-11.770771,-20.123941
757,23.41463,10.814332,16.242277
758,4.6838512,-24.61764,-19.989042
759,1.3297817,29.147486,8.649068
760,29.178015,22.34558,16.07866
761,27.860632,5.809423,3.5034354
762,16.67348,-2.7363122,-20.852327
763,9.19147,10.0287695,8.439052
764,8.516012,31.086023,-5.2056403
